trajectory_id,is_best,generation,x_au,y_au,z_au,time
3,0,91,1.9661699613705852,0.17320020940906786,-0.2554686209887438,2034-07-31 12:00:00
3,0,91,1.9414686663389176,0.07325512073405047,-0.2524717019413232,2034-08-10 12:00:00
3,0,91,1.9091246877916364,-0.026975312838094064,-0.2484809094788296,2034-08-20 12:00:00
3,0,91,1.8688629689277605,-0.1270902947118951,-0.24345958078501662,2034-08-30 12:00:00
3,0,91,1.820392751086601,-0.22664281606641168,-0.23736890938452282,2034-09-09 12:00:00
3,0,91,1.7634079717584223,-0.325130172120188,-0.23016797631366348,2034-09-19 12:00:00
3,0,91,1.6975885511554467,-0.4219824967426765,-0.22181389260536358,2034-09-29 12:00:00
3,0,91,1.6226030309460753,-0.5165488555806174,-0.21226211241414855,2034-10-09 12:00:00
3,0,91,1.5381132534229147,-0.6080803510364389,-0.20146700515289825,2034-10-19 12:00:00
3,0,91,1.4437821020810544,-0.6957096134334109,-0.18938281813419985,2034-10-29 12:00:00
3,0,91,1.3392858157943464,-0.7784260122361873,-0.17596522503935716,2034-11-08 12:00:00
3,0,91,1.2243331083060185,-0.8550459833367605,-0.1611737493009021,2034-11-18 12:00:00
3,0,91,1.0986943618775016,-0.9241781602254409,-0.14497548707373126,2034-11-28 12:00:00
3,0,91,0.9622456138055958,-0.9841837604636398,-0.12735074479210118,2034-12-08 12:00:00
3,0,91,0.8150339662086011,-1.0331343568350295,-0.1083014587141161,2034-12-18 12:00:00
3,0,91,0.6573732804319595,-1.0687725195870064,-0.08786356145363447,2034-12-28 12:00:00
3,0,91,0.48998088336736656,-1.0884870555012207,-0.0661247168685945,2035-01-07 12:00:00
3,0,91,0.3141655560218851,-1.0893252520373768,-0.043248808440001854,2035-01-17 12:00:00
3,0,91,0.13206981677503316,-1.0680807210118253,-0.019507657044154234,2035-01-27 12:00:00
3,0,91,-0.05305281859088445,-1.0215147607552686,0.0046824196703235624,2035-02-06 12:00:00
3,0,91,-0.2365929249397034,-0.9467791864963405,0.02872781911742904,2035-02-16 12:00:00
3,0,91,-0.4125150494121325,-0.8420782563593809,0.05184709053787745,2035-02-26 12:00:00
3,0,91,-0.5736701818387819,-0.7074924360772162,0.07310980373493353,2035-03-08 12:00:00
3,0,91,-0.7126526796149599,-0.5456842068673035,0.0915465206732603,2035-03-18 12:00:00
3,0,91,-0.8231027170233788,-0.3620517647808031,0.10631794075190766,2035-03-28 12:00:00
3,0,91,-0.900976121814272,-0.16403975068655036,0.11688163519631978,2035-04-07 12:00:00
3,0,91,-0.9451761544665582,0.04020170194055094,0.12307717201356803,2035-04-17 12:00:00
3,0,91,-0.9572993328846336,0.24320195622716306,0.1250960530587727,2035-04-27 12:00:00
3,0,91,-0.9407744748578895,0.43905397822713266,0.12337160535264717,2035-05-07 12:00:00
3,0,91,-0.899887406233704,0.6236619432299958,0.11845261090880124,2035-05-17 12:00:00
3,0,91,-0.839028581120698,0.7945451983383089,0.11090497810367736,2035-05-27 12:00:00
3,0,91,-0.7622516938292979,0.9504608957387204,0.10125348617291739,2035-06-06 12:00:00
3,0,91,-0.6730831304675423,1.091022946599409,0.08995616187763714,2035-06-16 12:00:00
3,0,91,-0.5744863686900767,1.2163936043715302,0.07739897650175206,2035-06-26 12:00:00
3,0,91,-0.46890413693819394,1.3270610420014595,0.06390084816794073,2035-07-06 12:00:00
3,0,91,-0.35833039872960987,1.423689844542276,0.049722683632454835,2035-07-16 12:00:00
3,0,91,-0.2443869821749517,1.507025304761761,0.03507714151375125,2035-07-26 12:00:00
3,0,91,-0.1283936113619199,1.5778345958078464,0.02013761712725324,2035-08-05 12:00:00
3,0,91,-0.011427519021872409,1.6368721323701374,0.0050459241899406026,2035-08-15 12:00:00
3,0,91,0.10562766070771348,1.6848603411475098,-0.01008138488468515,2035-08-25 12:00:00
3,0,91,0.22204258251932837,1.722480027948767,-0.02514792480104459,2035-09-04 12:00:00
3,0,91,0.33721090347534616,1.7503665921187144,-0.04007341450402505,2035-09-14 12:00:00
3,0,91,0.450624486693036,1.7691097104761055,-0.0547904512793368,2035-09-24 12:00:00
3,0,91,0.5618537577219486,1.779255001823211,-0.06924195103475621,2035-10-04 12:00:00
3,0,91,0.6705321116689553,1.7813067508330016,-0.08337911337608112,2035-10-14 12:00:00
3,0,91,0.7763434902810356,1.7757311295645284,-0.0971597980875783,2035-10-24 12:00:00
3,0,91,0.8790124364613895,1.7629595810545267,-0.1105472236326898,2035-11-03 12:00:00
3,0,91,0.9782960863259192,1.7433921710365143,-0.12350891784384796,2035-11-13 12:00:00
3,0,91,1.0739776794094642,1.7174008019579996,-0.13601586645886216,2035-11-23 12:00:00
3,0,91,1.165861261377767,1.6853322378612503,-0.14804181724172125,2035-12-03 12:00:00
3,0,91,1.2537673259628221,1.6475109218796788,-0.1595627067694651,2035-12-13 12:00:00
3,0,91,1.3375291984929212,1.6042415880061462,-0.170556184165359,2035-12-23 12:00:00
3,0,91,1.4169900061533705,1.555811680435837,-0.18100121159797763,2036-01-02 12:00:00
3,0,91,1.4920001130028795,1.5024936003663962,-0.19087772563113728,2036-01-12 12:00:00
3,0,91,1.5624149231166289,1.4445468036851,-0.2001663468000181,2036-01-22 12:00:00
3,0,91,1.628092974817271,1.3822197747883886,-0.20884812733402514,2036-02-01 12:00:00
3,0,91,1.6889273454114158,1.3155497827432818,-0.21690432892251535,2036-02-11 12:00:00
3,0,91,1.7448431945148857,1.244364804140167,-0.22431611644334012,2036-02-21 12:00:00
4,0,91,-0.9392674143116366,0.335729717970471,0.12457049134979546,2028-03-04 12:00:00
4,0,91,-0.9195736724735434,0.5203512145130622,0.12145492393268907,2028-03-14 12:00:00
4,0,91,-0.8772198626398949,0.6922767443257366,0.11534614064079227,2028-03-24 12:00:00
4,0,91,-0.8165068839568488,0.8498217044505935,0.10682301603744011,2028-04-03 12:00:00
4,0,91,-0.7411628307762632,0.9922320561358137,0.09638547278987625,2028-04-13 12:00:00
